dataset,attack_type,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
GuitarSet,reverb,33,2.3636363636363638,1.7376086287068426,0.012696123949188518,0.01904525809887845,1.0,0.0,1.0,0.0,0.5757575757575758,0.4942274675848512,0.9128787878787878,0.15458537066221106,0.0,0.0,0.2878787878787879,0.116103273666622,0.0,0.0,0.3068181818181818,0.14626314072960472,49.68957392374674,0.3534058687765536,2.576779512321633,2.048413445484296
GuitarSet,time_jitter,20,2.85,1.9306734576307825,0.004125879707316883,0.004948003497343742,1.0,0.0,1.0,0.0,0.4,0.48989794855663565,0.9,0.11075028216668344,0.0,0.0,0.303125,0.11052961989892121,0.0,0.0,0.3375,0.13891319231808041,49.27829933166504,0.11186471058332322,29.060317707061767,7.447898897188223
GuitarSet,time_stretch,7,3.0,2.0,0.004886862921791461,0.007932655930960967,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0703036417322483,0.0,0.0,0.4375,0.15669579263200217,0.0,0.0,0.4017857142857143,0.10488696539706009,49.23588507516043,0.1443496133208921,-14.604535784040179,5.1171996969263045
GuitarSet,vorbis,16,2.25,1.6393596310755,0.010522578829750232,0.01615892695091573,1.0,0.0,1.0,0.0,0.3125,0.46351240544347894,0.7734375,0.2409241241423324,0.0,0.0,0.265625,0.09757809372497497,0.0,0.0,0.30859375,0.08109585739072928,49.3882691860199,0.25187619146021367,25.20567548274994,1.905729906033099
MAESTRO,aac,21,3.0,2.0,7.967137599284319e-05,0.00015295625251855415,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3630952380952381,0.07374709341288016,0.0,0.0,0.35714285714285715,0.1419240359234091,48.96538907005673,0.14143937544401658,-23.290848959059943,7.488773703915986
MAESTRO,dac,28,3.0,2.0,0.0004109576255858812,0.0010329818708014215,1.0,0.0,1.0,0.0,0.0,0.0,0.33705357142857145,0.10207020861762209,0.0,0.0,0.2924107142857143,0.11935182486870402,0.0,0.0,0.33035714285714285,0.09719437971909482,48.997264453342986,0.2220737659195243,6.13376201902117,1.205951982540759
MAESTRO,dynamic_range_compression,28,3.0,2.0,0.00023289687332512298,0.0005484975612625856,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33705357142857145,0.13502158156104116,0.0,0.0,0.32142857142857145,0.11044032925761592,48.93579414912632,0.16677513591774945,9.86477245603289,1.9401901833963964
MAESTRO,dynamic_range_expansion,14,3.0,2.0,0.0008949773673175638,0.0022778254024487174,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35714285714285715,0.10677018520626248,0.0,0.0,0.3482142857142857,0.06973437210630942,49.16614586966379,0.18700861098367016,5.708887193884168,2.0649787413880807
MAESTRO,encodec,14,3.0,2.0,8.162183680885482e-05,0.0001295426055016013,1.0,0.0,1.0,0.0,0.0,0.0,0.29017857142857145,0.10723582276307422,0.0,0.0,0.2857142857142857,0.08748177652797065,0.0,0.0,0.2544642857142857,0.10421979937436385,48.901631764003206,0.11327660924481849,12.58592176437378,1.9535731970909522
MAESTRO,eq,28,3.0,2.0,0.00014202818833307506,0.0004973755235700148,1.0,0.0,1.0,0.0,0.9285714285714286,0.25753937681885636,0.9955357142857143,0.016096211051178522,0.0,0.0,0.33705357142857145,0.09644820401994778,0.0,0.0,0.3549107142857143,0.1261703817952016,48.87160451071603,0.32692157015748124,3.3339925621237074,4.675101887942762
