dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
PCD,dynamic_range_expansion,5,0.8,0.7483314773547883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.12523574829102,0.43961850002669456,10.933641815185547,3.017063897941588
PCD,encodec,4,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81287860870361,0.6919542427337956,13.876824378967285,0.5540952910461631
PCD,eq,11,0.9090909090909091,0.7925270806437587,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.07679505781694,0.7924058231625898,12.472256920554422,1.4913796957128145
PCD,gaussian_noise,2,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.02097129821777,0.11704826354980469,49.835824966430664,8.96453857421875e-05
PCD,highpass,8,0.875,0.7806247497997998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.66558361053467,0.9671956035307403,2.955707469023764,1.780531477068061
PCD,limiter,6,1.0,0.816496580927726,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.1244691212972,0.46440418632394787,14.802359580993652,2.8249963242752263
PCD,lowpass,2,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.38748359680176,0.3953990936279297,36.555782318115234,0.4186286926269531
PCD,mp3,8,0.875,0.7806247497997998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.14257287979126,0.45537107316853837,43.78528118133545,9.061160588792076
PCD,phase_shift,8,0.875,0.7806247497997998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.540428161621094,0.7027816126143761,-13.061456680297852,4.127245040249302
PCD,quantization,3,1.0,0.816496580927726,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.860792795817055,0.26604047266170305,63.587999979654946,0.02147597662943904
PCD,reverb,6,1.0,0.816496580927726,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.63337961832682,0.4788671571567143,10.751413345336914,1.0933061130271489
PCD,time_stretch,5,0.8,0.7483314773547883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.698228454589845,0.3752271748950296,-10.903795623779297,4.603834705782607
PCD,vorbis,6,1.0,0.816496580927726,1.0,0.0,0.9479166666666666,0.056095466740984416,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,36.69152069091797,0.5838249773077977,23.33174928029378,3.8089537752023177
jaCappella,aac,42,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.044005348568874,0.7391550254099188,-30.705385548727854,12.384111711561358
jaCappella,dac,42,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20544796898251,0.7008144483801912,5.097505292012578,2.511101570340923
jaCappella,dynamic_range_compression,21,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.05572309948149,0.6575114518657559,39.89012182326544,30.399472774250867
jaCappella,dynamic_range_expansion,28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.20325224740164,0.8709635631148518,42.19664345468794,32.11969866525151
jaCappella,encodec,42,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.09073820568266,0.5352299138433627,10.331340642202468,2.202669417465297
jaCappella,eq,21,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.51561900547573,0.6162949419182491,11.298662866864886,1.155975875213965
jaCappella,gaussian_noise,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.122410365513396,0.7436006636675512,52.48804691859654,4.417481560485213
jaCappella,highpass,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.22721726553781,0.6116564320283254,3.548621691763401,5.516780276340501
jaCappella,limiter,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.26849773951939,0.6693902425323398,20.206972190311976,5.672505168154232
jaCappella,lowpass,42,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.941469101678756,0.6591555545789298,20.60239269619896,2.287813137652363
jaCappella,mp3,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.10987908499582,0.6837609185493432,32.045378003801616,1.8059253595379745
jaCappella,phase_shift,21,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.40177626836868,0.6096737907422434,-21.07957172393799,8.794537740321566
jaCappella,polarity,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.16330936976841,0.5768713304632894,92.33911514282227,1.4345928280517777e-05
jaCappella,quantization,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.61282730102539,0.5074916468418915,60.57599449157715,3.0104262993541258
jaCappella,reverb,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.23516409737723,0.5629911336563532,7.509988035474505,0.40446448626175535
jaCappella,vorbis,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.13178907121931,0.7250222453506066,25.692301886422293,2.9765572297314793
