attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
dynamic_range_compression,6,73,6.0,0.0,0.9863013698630136,0.11623673115395303,0.9443493150684932,0.2274885317737401,0.0,0.0,0.0,0.0,0.9863013698630136,0.11623673115395303,0.9315068493150684,0.25259025910391475,0.0,0.0,0.0,0.0,37.50426801916671,6.742903043633755,11.52440671398215,3.5565371165617643
dynamic_range_compression,7,73,7.0,0.0,0.9991438356164384,0.007264795697122064,0.9691780821917808,0.1636103031609917,0.0,0.0,0.0,0.0,0.9863013698630136,0.11623673115395303,0.9315068493150684,0.25259025910391475,0.0,0.0,0.0,0.0,36.70853280367916,2.4837094074366144,11.638207239647434,3.3479112016875185
dynamic_range_compression,8,50,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.64534065246582,1.2273826980176303,10.261219539642333,2.7838851267907994
dynamic_range_compression,9,50,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.556182022094724,1.0609184726807486,10.180551137924194,2.689046653920625
dynamic_range_expansion,0,117,0.0,0.0,0.9898504273504274,0.09279508867781394,0.9524572649572649,0.2030828067041726,0.0,0.0,0.0,0.0,0.9743589743589743,0.15806189751202504,0.9145299145299145,0.2795799527144637,0.0,0.0,0.0,0.0,36.571155238355324,5.5712582938312805,4.880159886920045,4.021060626198
dynamic_range_expansion,1,117,1.0,0.0,0.9983974358974359,0.009878868594501567,0.9540598290598291,0.20221680802080874,0.0,0.0,0.0,0.0,0.9743589743589743,0.15806189751202507,0.9145299145299145,0.2795799527144637,0.0,0.0,0.0,0.0,36.17807735540928,2.606069345772084,5.480941117828728,4.070134937505848
dynamic_range_expansion,2,116,2.0,0.0,0.9897629310344828,0.09318940346946772,0.943426724137931,0.2214243006622162,0.0,0.0,0.0,0.0,0.9741379310344828,0.15872372965105147,0.8879310344827587,0.31545128385399973,0.0,0.0,0.0,0.0,36.329526457293284,5.638378410732343,5.315187453774029,3.86356459242814
dynamic_range_expansion,3,116,3.0,0.0,1.0,0.0,0.9639008620689655,0.1824298072361596,0.0,0.0,0.0,0.0,1.0,0.0,0.9396551724137931,0.23812460891264026,0.0,0.0,0.0,0.0,35.9077557695323,2.5682870758079646,5.5076653523017365,4.756762264064162
dynamic_range_expansion,4,106,4.0,0.0,0.9899764150943396,0.09680052388744752,0.9587264150943396,0.19098313335677336,0.0,0.0,0.0,0.0,0.9811320754716981,0.1360585386967543,0.9245283018867925,0.26415094339622647,0.0,0.0,0.0,0.0,36.01097247285663,2.776741579498374,4.95777935612033,3.755981462220283
dynamic_range_expansion,5,106,5.0,0.0,0.9994103773584906,0.006041834178042217,0.9404481132075472,0.23169769187665273,0.0,0.0,0.0,0.0,0.9905660377358491,0.09666934684867547,0.9245283018867925,0.26415094339622647,0.0,0.0,0.0,0.0,36.155940109828734,2.6656634040652225,5.711484512700787,4.5768533002866905
