dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
GuitarSet,mp3,74,4.175675675675675,2.737912541335629,0.9991554054054054,0.007216219379491159,0.9991554054054054,0.007216219379491159,0.5109797297297297,0.11954221348683636,0.5084459459459459,0.11639481876319065,0.9864864864864865,0.11545951007185856,0.9864864864864865,0.11545951007185856,0.0,0.0,0.0,0.0,24.418265265387458,3.9196742071647606,32.056111361529375,7.85882925516637
GuitarSet,phase_shift,42,3.8333333333333335,2.6178568721713193,1.0,0.0,0.5044642857142857,0.15869682809778943,0.49702380952380953,0.13771113453880088,0.4880952380952381,0.13169432672522371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44316818600609,2.498756907232711,-14.037058024179368,6.449045823442103
GuitarSet,polarity,26,4.038461538461538,2.7801600566924924,0.9975961538461539,0.012019230769230768,0.18990384615384615,0.14959959502405396,0.4855769230769231,0.08546340785880374,0.5240384615384616,0.07370052748440332,0.9615384615384616,0.19230769230769226,0.0,0.0,0.0,0.0,0.0,0.0,24.40601767026461,4.017624465120778,90.57819307767429,3.3250580947400566e-05
GuitarSet,quantization,36,4.055555555555555,2.6764865489879788,1.0,0.0,1.0,0.0,0.4739583333333333,0.09813251917404568,0.4722222222222222,0.09930798365329925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.324185689290363,2.8856469883567795,63.52042600843642,11.977331577706702
GuitarSet,reverb,46,3.4565217391304346,2.40205095101385,1.0,0.0,0.9646739130434783,0.06337991190049239,0.5163043478260869,0.12116030874786933,0.5203804347826086,0.1480479572999254,1.0,0.0,0.6739130434782609,0.46877953593147437,0.0,0.0,0.0,0.0,25.32947722725246,2.6474372965244997,8.697634862816852,2.1058339324169624
GuitarSet,time_jitter,28,4.214285714285714,2.7562544830821056,1.0,0.0,1.0,0.0,0.47544642857142855,0.12084533646106395,0.47098214285714285,0.11510154539601551,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.055482728140696,2.256502076493365,28.85580655506679,3.8561526393644305
GuitarSet,time_stretch,10,4.5,2.8722813232690143,1.0,0.0,0.95625,0.048814060474416596,0.4625,0.11924240017711822,0.4875,0.11456439237389598,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,23.289332962036134,1.9548841531629986,-6.007578349113464,4.138841512524171
GuitarSet,vorbis,22,3.227272727272727,2.1936233658206645,1.0,0.0,1.0,0.0,0.5511363636363636,0.1201271279083294,0.5539772727272727,0.12399518660679089,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.428089662031695,3.0704709668142303,33.68774284016002,2.1611964714519956
MAESTRO,aac,30,4.5,2.8722813232690143,0.9875,0.029755951785595213,0.7354166666666667,0.11143399266930278,0.4708333333333333,0.11380416903123053,0.48541666666666666,0.11823719686385592,0.8333333333333334,0.3726779962499649,0.0,0.0,0.0,0.0,0.0,0.0,22.926018142700194,2.7676936613072316,-22.434125423431396,9.584283031657137
MAESTRO,dac,40,4.5,2.8722813232690143,0.99375,0.01875,0.5125,0.11792476415070755,0.484375,0.09137619698258403,0.4828125,0.1160780818834891,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,23.331793880462648,2.8906533731220083,7.491382122039795,1.6421484672721878
MAESTRO,dynamic_range_compression,40,4.5,2.8722813232690143,0.990625,0.022316963839196406,0.990625,0.022316963839196406,0.496875,0.09677414104501264,0.5,0.09882117688026186,0.85,0.3570714214271425,0.85,0.3570714214271425,0.0,0.0,0.0,0.0,22.477134275436402,2.971896194086495,40.29770617485046,20.7434985637005
MAESTRO,dynamic_range_expansion,20,4.5,2.8722813232690143,0.990625,0.022316963839196406,0.9875,0.03186887195995491,0.5,0.12655285457072865,0.534375,0.12417697803940954,0.85,0.3570714214271425,0.85,0.3570714214271425,0.0,0.0,0.0,0.0,25.480604648590088,2.5639923324229095,24.800688338279723,21.239968826695513
MAESTRO,encodec,20,4.5,2.8722813232690143,0.99375,0.018750000000000003,0.965625,0.031093357409581877,0.484375,0.1381730685589634,0.51875,0.12670709332945806,0.9,0.30000000000000004,0.45,0.49749371855331,0.0,0.0,0.0,0.0,20.65376224517822,2.954391037713748,12.663564348220826,1.9597064977964722
MAESTRO,eq,40,4.5,2.8722813232690143,0.990625,0.02633171804117612,0.984375,0.03890593624371479,0.5265625,0.12646601260318915,0.5265625,0.1201297313064089,0.875,0.33071891388307384,0.825,0.3799671038392666,0.0,0.0,0.0,0.0,24.673074221611024,4.5364175267959155,12.179203569889069,2.9618598275416446
MAESTRO,gain,20,4.5,2.8722813232690143,0.9875,0.024999999999999998,0.94375,0.058962382075353786,0.503125,0.10910681406310056,0.5125,0.10193441518937556,0.8,0.4,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,24.065246486663817,2.565941098169142,78.12527961730957,0.45923731161636117
MAESTRO,gaussian_noise,20,4.5,2.8722813232690143,0.990625,0.029810600044279552,0.990625,0.029810600044279552,0.528125,0.12099037926628713,0.525,0.1159202311936963,0.9,0.30000000000000004,0.9,0.30000000000000004,0.0,0.0,0.0,0.0,22.349185180664062,2.029436118543034,50.63076877593994,1.0482256117263933
MAESTRO,limiter,20,4.5,2.8722813232690143,1.0,0.0,1.0,0.0,0.48125,0.10661701318269988,0.4875,0.12593401049756178,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.834367179870604,1.4222290615123099,20.824056720733644,8.4132890355049
MAESTRO,lowpass,40,4.5,2.8722813232690143,0.9859375,0.03273801068712025,0.9859375,0.03273801068712025,0.4953125,0.14482444922646867,0.4875,0.1405902734900249,0.825,0.3799671038392666,0.825,0.3799671038392666,0.0,0.0,0.0,0.0,20.717072987556456,2.6154809436896405,36.77778925895691,8.879114672064079
MAESTRO,mp3,40,4.5,2.8722813232690143,0.9921875,0.024951124097923924,0.9921875,0.024951124097923924,0.4875,0.11456439237389601,0.4890625,0.11429770270547873,0.9,0.3,0.9,0.3,0.0,0.0,0.0,0.0,24.071764326095582,2.541960093765016,47.672926330566405,10.351266569884078
